activity_type,aerobic_training_effect,anaerobic_training_effect,avg_hr,avg_speed,calories,distance,max_ftp,max_hr,duration,begin_timestamp,event_type_id,start_time_gmt,start_time_local,elevation_gain,elevation_loss,max_run_cadence,steps,avg_stride_length,avg_fractional_cadence,max_fractional_cadence,elapsed_duration,moving_duration,min_temperature,max_temperature,min_elevation,max_elevation,avg_double_cadence,max_double_cadence,max_vertical_speed,lap_count,water_estimated,min_respiration_rate,max_respiration_rate,avg_respiration_rate,activity_training_load
0,2.0,0.0,125.0,0.3036000013351441,821.2439199999999,412735.009765625,197.0,145.0,1359255.0048828125,1595261561000,9,1595261561000.0,1595272361000.0,2500.0,2600.0,86.0,2636.0,178.16379998433408,0.375,0.5,1379689.94140625,961932.9986572266,29.0,31.0,24619.99969482422,26220.001220703125,110.75,173.0,0.2399993896484375,13,,,,,
3,0.0,0.0,65.0,0.0,268.16128,0.0,197.0,95.0,2498843.994140625,1595239072000,9,1595239072000.0,1595249872000.0,,,,148.0,,0.0,0.0,3109888.916015625,1615343.017578125,31.0,32.0,,,,,,1,,,,,
1,2.0999999046325684,0.6000000238418579,116.0,0.4359000205993653,1562.87746,1357201.953125,197.0,150.0,3113910.888671875,1595140204000,9,1595140204000.0,1595151004000.0,25700.0,25900.0,,,,0.0,0.0,4644147.94921875,2994000.0,29.0,32.0,39920.001220703125,58059.99755859375,,,0.08000488281250001,3,,,,,
3,0.10000000149011612,0.0,68.0,0.0,393.86188,0.0,197.0,86.0,3823940.91796875,1595060237000,9,1595060237000.0,1595071037000.0,,,,364.0,,0.0,0.0,3823940.91796875,1602401.0009765625,29.0,31.0,,,,,,1,,,,,
1,1.399999976158142,0.0,114.0,0.4678999900817871,888.28424,840970.01953125,197.0,142.0,1797510.009765625,1595009535000,9,1595009535000.0,1595020335000.0,19900.0,6100.0,,,,0.0,0.0,1797510.009765625,1774000.0,26.0,30.0,25460.000610351562,40160.00061035156,,,0.060000610351562504,2,,,,,
1,0.4000000059604645,0.0,102.0,0.7763000011444092,431.57205999999996,748050.9765625,197.0,122.0,963596.0083007812,1594999867000,9,1594999867000.0,1595010667000.0,1200.0,14600.0,,,,0.0,0.0,963596.0083007812,903000.0,29.0,30.0,26060.000610351562,39979.998779296875,,,0.05,2,,,,,
2,0.0,0.0,68.0,0.0,87.99041999999999,0.0,197.0,82.0,1115925.048828125,1594987188000,9,1594987188000.0,1594997988000.0,0.0,0.0,,,,0.0,0.0,1115925.048828125,0.0,29.0,32.0,42900.0,42900.0,,,0.0,1,,,,,
2,2.4000000953674316,0.4000000059604645,139.0,0.0,796.1038,0.0,197.0,163.0,1039703.0029296875,1594920921000,9,1594920921000.0,1594931721000.0,0.0,0.0,,,,0.0,0.0,1039703.0029296875,0.0,26.0,29.0,26479.998779296875,27100.0,,,0.2,2,,,,,
2,0.0,0.0,63.0,0.0,58.66027999999999,0.0,197.0,84.0,988848.0224609375,1594897470000,9,1594897470000.0,1594908270000.0,0.0,0.0,,,,0.0,0.0,988848.0224609375,0.0,29.0,30.0,40660.00061035156,40660.00061035156,,,0.0,1,,,,,
3,0.0,0.0,59.0,0.0,381.29182,0.0,197.0,102.0,5156754.8828125,1594723112000,9,1594723112000.0,1594733912000.0,,,,340.0,,0.0,0.0,6307915.0390625,2071493.896484375,29.0,33.0,,,,,,1,,,,,
0,2.299999952316284,0.10000000149011612,130.0,0.24130001068115237,821.2439199999999,301671.9970703125,197.0,153.0,1250168.9453125,1594656751000,9,1594656751000.0,1594667551000.0,2400.0,2500.0,111.0,2112.0,150.08147639728816,0.8671875,0.0,1250168.9453125,793747.9858398438,27.0,30.0,24560.000610351562,26139.999389648438,99.734375,222.0,0.18000030517578125,7,,,,,
3,0.10000000149011612,0.0,59.0,0.0,641.0730599999999,0.0,197.0,100.0,7416903.80859375,1594635264000,9,1594635264000.0,1594646064000.0,,,,434.0,,0.0,0.0,7416903.80859375,2837916.015625,29.0,31.0,,,,,,1,,,,,
2,0.6000000238418579,0.0,109.0,0.0,62.8503,0.0,197.0,139.0,157988.00659179688,1594536188000,9,1594536188000.0,1594546988000.0,0.0,0.0,,,,0.0,0.0,157988.00659179688,0.0,24.0,25.0,16260.000610351562,17580.00030517578,,,0.6399993896484375,1,,,,,
2,0.5,0.0,115.0,0.0,100.56047999999998,0.0,,141.0,217815.00244140625,1594535579000,9,1594535579000.0,1594546379000.0,0.0,0.0,,,,0.0,0.0,217815.00244140625,0.0,25.0,26.0,16260.000610351562,17360.000610351562,,,0.11999969482421875,1,,,,,
2,0.4000000059604645,0.0,105.0,0.0,117.32055999999999,0.0,197.0,132.0,299628.9978027344,1594534771000,9,1594534771000.0,1594545571000.0,0.0,0.0,,,,0.0,0.0,299628.9978027344,0.0,24.0,26.0,15100.0,16680.00030517578,,,1.4000000000000001,1,,,,,
2,0.20000000298023224,0.0,102.0,0.0,125.7006,0.0,,135.0,307645.99609375,1594534057000,9,1594534057000.0,1594544857000.0,0.0,0.0,,,,0.0,0.0,307645.99609375,0.0,24.0,25.0,14319.999694824219,15139.999389648438,,,0.6399993896484375,1,,,,,
0,2.4000000953674316,0.0,147.0,0.3125,527.94252,198317.00439453125,197.0,159.0,634531.982421875,1594448903000,9,1594448903000.0,1594459703000.0,11500.0,11100.0,86.0,1682.0,118.45458240974985,0.8828125,0.0,634531.982421875,632000.0,23.0,28.0,1960.0000381469727,12919.999694824219,157.765625,172.0,0.22000007629394533,2,,,,,
0,1.899999976158142,0.0,131.0,0.3094000101089478,460.90219999999994,200131.005859375,197.0,144.0,646809.9975585938,1594447007000,9,1594447007000.0,1594457807000.0,11600.0,10500.0,83.0,1678.0,118.79454047537263,0.8828125,0.5,646809.9975585938,643000.0,27.0,30.0,-740.0000095367432,13639.999389648438,155.765625,167.0,0.9400000095367432,2,,,,,
2,0.0,0.0,66.0,0.0,92.18043999999999,0.0,197.0,87.0,1186155.029296875,1594294789000,9,1594294789000.0,1594305589000.0,0.0,0.0,,,,0.0,0.0,1186155.029296875,0.0,29.0,30.0,37660.00061035156,37660.00061035156,,,0.0,1,,,,,
2,1.100000023841858,0.4000000059604645,93.0,0.0,578.22276,0.0,197.0,166.0,1946885.986328125,1594275745000,9,1594275745000.0,1594286545000.0,0.0,0.0,,,,0.0,0.0,1946885.986328125,0.0,28.0,31.0,23519.99969482422,23519.99969482422,,,0.0,7,,,,,
0,1.100000023841858,0.0,132.0,0.4625999927520752,234.64111999999997,148531.99462890625,197.0,146.0,321088.9892578125,1594052104000,9,1594052104000.0,1594062904000.0,900.0,1100.0,89.0,878.0,168.81749814482075,0.2265625,0.5,321088.9892578125,318131.00004196167,29.0,31.0,25080.00030517578,25900.0,164.453125,179.0,0.43999938964843754,3,,,,,
3,0.10000000149011612,0.0,64.0,0.0,666.21318,0.0,197.0,99.0,6945769.04296875,1594030734000,9,1594030734000.0,1594041534000.0,,,,414.0,,0.0,0.0,6945769.04296875,2472178.955078125,30.0,32.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,66.0,0.0,460.90219999999994,0.0,197.0,129.0,4482307.12890625,1593932819000,9,1593932819000.0,1593943619000.0,,,,340.0,,0.0,0.0,4482307.12890625,1859411.0107421875,30.0,31.0,,,,,,1,,,,,
2,0.10000000149011612,0.0,65.0,0.0,62.8503,0.0,197.0,121.0,864632.9956054688,1593867179000,9,1593867179000.0,1593877979000.0,0.0,0.0,,,,0.0,0.0,864632.9956054688,0.0,31.0,32.0,37720.001220703125,37920.001220703125,,,0.020001220703125003,1,,,,,
3,0.10000000149011612,0.0,73.0,0.0,967.8946199999999,0.0,197.0,117.0,6867257.8125,1593851163000,9,1593851163000.0,1593861963000.0,,,,426.0,,0.0,0.0,6867257.8125,1973081.0546875,30.0,36.0,,,,,,1,,,,,
2,0.6000000238418579,0.0,111.0,0.0,297.49141999999995,0.0,197.0,137.0,604851.0131835938,1593794261000,9,1593794261000.0,1593805061000.0,0.0,0.0,,,,0.0,0.0,604851.0131835938,0.0,31.0,32.0,25139.999389648438,25139.999389648438,,,0.0,1,,,,,
2,2.0999999046325684,0.4000000059604645,122.0,0.0,1344.99642,0.0,197.0,156.0,2495845.947265625,1593706539000,9,1593706539000.0,1593717339000.0,0.0,0.0,,,,0.0,0.0,2495845.947265625,0.0,31.0,33.0,24139.999389648438,24839.999389648438,,,0.2,1,,,,,
3,0.20000000298023224,0.0,81.0,0.0,817.0538999999999,0.0,197.0,113.0,4173323.2421875,1593510139000,9,1593510139000.0,1593520939000.0,,,,344.0,,0.0,0.0,4173323.2421875,1626682.9833984375,30.0,32.0,,,,,,1,,,,,
0,2.5999999046325684,0.10000000149011612,141.0,0.34960000514984135,921.8043999999999,430510.986328125,197.0,162.0,1231473.9990234375,1593447365000,9,1593447365000.0,1593458165000.0,2900.0,3000.0,88.0,3222.0,131.35147829527224,0.25,0.5,1231473.9990234375,1189204.002380371,31.0,32.0,23760.000610351562,25820.001220703125,156.5,177.0,0.2600006103515625,13,,,,,
3,0.10000000149011612,0.0,67.0,0.0,716.4934199999999,0.0,197.0,100.0,6446731.93359375,1593425887000,9,1593425887000.0,1593436687000.0,,,,384.0,,0.0,0.0,6446731.93359375,2666662.109375,30.0,32.0,,,,,,1,,,,,
3,0.30000001192092896,0.0,79.0,0.0,821.2439199999999,0.0,197.0,133.0,4543111.81640625,1593335210000,9,1593335210000.0,1593346010000.0,,,,332.0,,0.0,0.0,4543111.81640625,2431191.89453125,28.0,33.0,,,,,,1,,,,,
1,0.800000011920929,0.10000000149011612,107.0,0.3934999942779541,770.96368,727872.021484375,197.0,139.0,1849889.0380859375,1593253023000,9,1593253023000.0,1593263823000.0,14600.0,1300.0,,,,0.0,0.0,1849889.0380859375,1673000.0,31.0,35.0,25380.00030517578,39360.00061035156,,,0.05999755859375,2,,,,,
1,0.4000000059604645,0.0,100.0,0.6252999782562256,435.76207999999997,754093.017578125,197.0,127.0,1205942.9931640625,1593243853000,9,1593243853000.0,1593254653000.0,1400.0,15100.0,,,,0.0,0.0,1205942.9931640625,978000.0,28.0,31.0,25960.000610351562,40200.0,,,0.079998779296875,2,,,,,
3,0.10000000149011612,0.0,71.0,0.0,452.52216,0.0,197.0,120.0,3829187.01171875,1593107940000,9,1593107940000.0,1593118740000.0,,,,510.0,,0.0,0.0,3829187.01171875,1822072.021484375,29.0,31.0,,,,,,1,,,,,
2,1.600000023841858,0.0,114.0,0.0,615.9329399999999,0.0,197.0,149.0,1203234.0087890625,1593019760000,9,1593019760000.0,1593030560000.0,0.0,0.0,,,,0.0,0.0,1203234.0087890625,0.0,26.0,28.0,23439.999389648438,23860.000610351562,,,0.16000061035156252,1,,,,,
3,0.10000000149011612,0.0,63.0,0.0,414.81197999999995,0.0,197.0,114.0,4572889.16015625,1592992915000,9,1592992915000.0,1593003715000.0,,,,316.0,,0.0,0.0,4572889.16015625,2206870.1171875,29.0,31.0,,,,,,1,,,,,
3,0.10000000149011612,0.0,69.0,0.0,653.64312,0.0,197.0,99.0,5703567.87109375,1592905214000,9,1592905214000.0,1592916014000.0,,,,432.0,,0.0,0.0,5703567.87109375,2290857.91015625,29.0,31.0,,,,,,1,,,,,
0,2.0999999046325684,0.4000000059604645,128.0,0.2875999927520752,745.8235599999999,339958.0078125,197.0,152.0,1181974.9755859375,1592842413000,9,1592842413000.0,1592853213000.0,2000.0,1900.0,91.0,2166.0,163.53714741685403,0.0625,0.5,1181974.9755859375,750000.0,22.0,27.0,24760.000610351562,26160.000610351562,106.125,183.0,0.32000122070312503,11,,,,,
2,0.0,0.0,73.0,0.0,113.13054,0.0,197.0,97.0,1107255.9814453125,1592824870000,9,1592824870000.0,1592835670000.0,0.0,0.0,,,,0.0,0.0,1111556.0302734375,0.0,28.0,31.0,40139.99938964844,40139.99938964844,,,0.0,1,,,,,
1,1.7999999523162842,1.5,118.0,0.41739997863769535,1646.6778599999998,1409508.984375,197.0,156.0,3376514.892578125,1592726656000,9,1592726656000.0,1592737456000.0,25700.0,26000.0,,,,0.0,0.0,3862893.06640625,3250000.0,31.0,34.0,38860.00061035156,55320.001220703125,,,0.26000366210937503,3,,,,,
1,1.100000023841858,0.10000000149011612,117.0,0.4997000217437744,888.28424,874670.01953125,197.0,142.0,1750563.96484375,1592649536000,9,1592649536000.0,1592660336000.0,15900.0,1500.0,,,,0.0,0.0,1750563.96484375,1671000.0,30.0,35.0,13360.000610351562,29439.999389648438,,,0.18000030517578125,2,,,,,
1,1.2000000476837158,0.800000011920929,102.0,0.37720000743865967,762.58364,817085.009765625,197.0,134.0,2166450.927734375,1592637874000,9,1592637874000.0,1592648674000.0,1700.0,13900.0,,,,0.0,0.0,3000997.0703125,1305000.0,29.0,32.0,12740.00015258789,25820.001220703125,,,0.16000061035156252,2,,,,,
0,2.4000000953674316,0.6000000238418579,131.0,0.24159998893737794,1185.7756599999998,454020.99609375,197.0,160.0,1879357.0556640625,1592500349000,9,1592500349000.0,1592511149000.0,2200.0,2300.0,120.0,3512.0,132.84029891888088,0.9453125,0.5,1879357.0556640625,1421925.9986877441,28.0,30.0,25879.998779296875,26620.001220703125,105.890625,241.0,0.2600006103515625,14,,,,,
3,0.0,0.0,64.0,0.0,448.33214,0.0,197.0,92.0,4958857.91015625,1592479335000,9,1592479335000.0,1592490135000.0,,,,438.0,,0.0,0.0,4958857.91015625,2462125.9765625,30.0,32.0,,,,,,1,,,,,
2,0.20000000298023224,0.0,82.0,0.0,192.74092,0.0,197.0,130.0,1052312.01171875,1592409912000,9,1592409912000.0,1592420712000.0,0.0,0.0,,,,0.0,0.0,1052312.01171875,0.0,28.0,31.0,40539.99938964844,40539.99938964844,,,0.0,1,,,,,
3,0.10000000149011612,0.0,73.0,0.0,615.9329399999999,0.0,197.0,101.0,4279257.8125,1592303401000,9,1592303401000.0,1592314201000.0,,,,320.0,,0.0,0.0,4279257.8125,1502161.0107421875,30.0,31.0,,,,,,1,,,,,
2,2.0999999046325684,0.0,140.0,0.0,469.28223999999994,0.0,197.0,149.0,599898.0102539062,1592234010000,9,1592234010000.0,1592244810000.0,0.0,0.0,,,,0.0,0.0,599898.0102539062,0.0,29.0,30.0,25760.000610351562,26360.000610351562,,,0.1,1,,,,,
1,0.6000000238418579,0.0,108.0,0.47810001373291017,682.97326,781891.9921875,197.0,131.0,1635461.0595703125,1592231552000,9,1592231552000.0,1592242352000.0,1100.0,15300.0,,,,0.0,0.0,1635461.0595703125,1172000.0,30.0,32.0,25839.999389648438,40200.0,,,0.060000610351562504,2,,,,,
2,0.0,0.0,67.0,0.0,67.04032,0.0,197.0,86.0,951669.0063476562,1592216981000,9,1592216981000.0,1592227781000.0,0.0,0.0,,,,0.0,0.0,951669.0063476562,0.0,29.0,31.0,39520.001220703125,39520.001220703125,,,0.0,1,,,,,
3,0.10000000149011612,0.0,65.0,0.0,565.6527,0.0,197.0,104.0,5795118.1640625,1592201162000,9,1592201162000.0,1592211962000.0,,,,428.0,,0.0,0.0,6576804.19921875,2453827.880859375,29.0,31.0,,,,,,1,,,,,
1,1.2000000476837158,0.10000000149011612,113.0,0.38659999370574955,1676.0079999999998,1505765.0390625,197.0,148.0,3894487.060546875,1592153677000,9,1592153677000.0,1592164477000.0,26600.0,27000.0,,,,0.0,0.0,3894487.060546875,3618000.0,26.0,30.0,38920.001220703125,55720.001220703125,,,0.11999969482421875,4,,,,,
3,0.20000000298023224,0.0,81.0,0.0,796.1038,0.0,197.0,128.0,4276382.8125,1592034200000,9,1592034200000.0,1592045000000.0,,,,300.0,,0.0,0.0,4276382.8125,1519447.998046875,28.0,30.0,,,,,,1,,,,,
1,1.100000023841858,0.10000000149011612,105.0,0.2321000099182129,2275.18086,1472113.96484375,197.0,139.0,6343117.1875,1591974459000,9,1591974459000.0,1591985259000.0,32400.0,31200.0,,,,0.0,0.0,6343117.1875,5196000.0,24.0,29.0,36560.00061035156,56040.00244140625,,,0.17999877929687502,3,,,,,
3,0.20000000298023224,0.0,72.0,0.0,192.74092,0.0,197.0,114.0,4975065.91796875,1591959327000,9,1591959327000.0,1591970127000.0,,,,484.0,,0.0,0.0,4975065.91796875,2055185.05859375,28.0,30.0,,,,,,1,,,,,
2,0.20000000298023224,0.0,79.0,0.0,682.97326,0.0,197.0,105.0,3844726.07421875,1591885961000,9,1591885961000.0,1591896761000.0,0.0,0.0,,,,0.0,0.0,3844726.07421875,0.0,27.0,31.0,39060.00061035156,39060.00061035156,,,0.0,1,,,,,
3,0.30000001192092896,0.0,80.0,0.0,574.03274,0.0,197.0,143.0,2863343.017578125,1591805885000,9,1591805885000.0,1591816685000.0,,,,16.0,,0.0,0.0,2863343.017578125,2863343.017578125,29.0,31.0,,,,,,1,,,,,
2,0.10000000149011612,0.0,82.0,0.0,310.06147999999996,0.0,197.0,117.0,1533484.0087890625,1591803183000,9,1591803183000.0,1591813983000.0,0.0,0.0,,,,0.0,0.0,1533484.0087890625,0.0,27.0,30.0,39220.001220703125,39660.00061035156,,,0.43999938964843754,1,,,,,
3,0.10000000149011612,0.0,67.0,0.0,548.89262,0.0,197.0,101.0,4798798.828125,1591794250000,9,1591794250000.0,1591805050000.0,,,,270.0,,0.0,0.0,4798798.828125,1270991.943359375,30.0,32.0,,,,,,1,,,,,
2,0.6000000238418579,0.30000001192092896,112.0,0.0,351.96167999999994,0.0,197.0,143.0,720380.9814453125,1591724038000,9,1591724038000.0,1591734838000.0,0.0,0.0,,,,0.0,0.0,720380.9814453125,0.0,26.0,26.0,38700.0,39139.99938964844,,,0.30000000000000004,1,,,,,
3,0.10000000149011612,0.0,72.0,0.0,251.4012,0.0,197.0,99.0,3094667.96875,1591720285000,9,1591720285000.0,1591731085000.0,,,,34.0,,0.0,0.0,3415787.109375,1717083.984375,24.0,29.0,,,,,,1,,,,,
2,0.30000001192092896,0.0,99.0,0.0,234.64111999999997,0.0,197.0,125.0,725942.0166015625,1591718593000,9,1591718593000.0,1591729393000.0,0.0,0.0,,,,0.0,0.0,848591.0034179688,0.0,27.0,29.0,39000.0,39000.0,,,0.0,1,,,,,
3,0.10000000149011612,0.0,67.0,0.0,519.5624799999999,0.0,197.0,88.0,4802649.90234375,1591701688000,9,1591701688000.0,1591712488000.0,,,,484.0,,0.0,0.0,4802649.90234375,2213914.0625,28.0,31.0,,,,,,1,,,,,
2,0.699999988079071,0.0,105.0,0.0,657.83314,0.0,197.0,140.0,1782359.0087890625,1591636674000,9,1591636674000.0,1591647474000.0,0.0,0.0,,,,0.0,0.0,1787982.0556640625,0.0,25.0,29.0,39360.00061035156,39879.998779296875,,,0.21999816894531252,1,,,,,
3,0.20000000298023224,0.0,72.0,0.0,486.04231999999996,0.0,197.0,119.0,3309177.978515625,1591632777000,9,1591632777000.0,1591643577000.0,,,,20.0,,0.0,0.0,3309177.978515625,960557.0068359375,27.0,29.0,,,,,,1,,,,,
1,0.699999988079071,0.10000000149011612,103.0,0.20320000648498537,2367.3612999999996,1390932.03125,197.0,140.0,6845556.15234375,1591518447000,9,1591518447000.0,1591529247000.0,35900.0,35300.0,,,,0.0,0.0,7834320.80078125,5284000.0,26.0,31.0,36160.00061035156,68440.00244140625,,,0.17999877929687502,3,,,,,
3,0.20000000298023224,0.0,85.0,0.0,779.34372,0.0,197.0,127.0,3530083.0078125,1591514307000,9,1591514307000.0,1591525107000.0,,,,328.0,,0.0,0.0,3530083.0078125,1612677.978515625,28.0,30.0,,,,,,1,,,,,
2,0.5,0.0,92.0,0.0,423.19201999999996,0.0,197.0,135.0,1377324.951171875,1591438287000,9,1591438287000.0,1591449087000.0,0.0,0.0,,,,0.0,0.0,1377324.951171875,0.0,28.0,32.0,40020.001220703125,40479.998779296875,,,0.16999969482421876,1,,,,,
3,0.10000000149011612,0.0,74.0,0.0,318.44151999999997,0.0,197.0,118.0,4096170.8984375,1591377799000,9,1591377799000.0,1591388599000.0,,,,234.0,,0.0,0.0,4096170.8984375,2122745.1171875,21.0,28.0,,,,,,1,,,,,
3,0.0,0.0,64.0,0.0,167.6008,0.0,197.0,80.0,1590994.9951171875,1591371327000,9,1591371327000.0,1591382127000.0,,,,12.0,,0.0,0.0,1590994.9951171875,1590994.9951171875,27.0,28.0,,,,,,1,,,,,
3,0.0,0.0,64.0,0.0,67.04032,0.0,197.0,93.0,573643.9819335938,1591370646000,9,1591370646000.0,1591381446000.0,,,,8.0,,0.0,0.0,573643.9819335938,573643.9819335938,28.0,28.0,,,,,,1,,,,,
3,0.0,0.0,69.0,0.0,414.81197999999995,0.0,197.0,94.0,3716511.962890625,1591248042000,9,1591248042000.0,1591258842000.0,,,,338.0,,0.0,0.0,3716511.962890625,1684613.037109375,26.0,29.0,,,,,,1,,,,,
2,0.10000000149011612,0.0,83.0,0.0,134.08064,0.0,197.0,96.0,602283.9965820312,1591200710000,9,1591200710000.0,1591211510000.0,0.0,0.0,,,,0.0,0.0,602283.9965820312,0.0,26.0,27.0,41600.0,41860.00061035156,,,0.0399993896484375,1,,,,,
2,1.2999999523162842,0.0,120.0,0.0,561.46268,0.0,197.0,142.0,1092552.978515625,1591199151000,9,1591199151000.0,1591209951000.0,0.0,0.0,,,,0.0,0.0,1092552.978515625,0.0,22.0,26.0,41839.99938964844,42339.99938964844,,,0.4199981689453125,1,,,,,
2,0.4000000059604645,0.0,97.0,0.0,347.77166,0.0,197.0,139.0,1071972.0458984375,1591197916000,9,1591197916000.0,1591208716000.0,0.0,0.0,,,,0.0,0.0,1071972.0458984375,0.0,25.0,26.0,41939.99938964844,41939.99938964844,,,0.0,1,,,,,
2,0.10000000149011612,0.0,87.0,0.0,96.37046,0.0,197.0,101.0,360296.9970703125,1591196718000,9,1591196718000.0,1591207518000.0,0.0,0.0,,,,0.0,0.0,360296.9970703125,0.0,26.0,28.0,41900.0,41900.0,,,0.0,1,,,,,
2,0.20000000298023224,0.0,85.0,0.0,230.45109999999997,0.0,197.0,123.0,1086719.970703125,1591114400000,9,1591114400000.0,1591125200000.0,0.0,0.0,,,,0.0,0.0,1086719.970703125,0.0,22.0,26.0,41779.998779296875,41779.998779296875,,,0.0,1,,,,,
2,0.699999988079071,0.0,105.0,0.08820000290870667,402.24191999999994,81688.00048828125,197.0,135.0,926109.9853515625,1591112676000,9,1591112676000.0,1591123476000.0,2000.0,2000.0,,,,0.0,0.0,926109.9853515625,342000.0,21.0,22.0,41560.00061035156,42500.0,,,0.2600006103515625,1,,,,,
2,1.2000000476837158,0.0,123.0,0.0,532.13254,0.0,197.0,146.0,947039.0014648438,1591027911000,9,1591027911000.0,1591038711000.0,0.0,0.0,,,,0.0,0.0,947039.0014648438,0.0,25.0,27.0,40700.0,40979.998779296875,,,0.0800018310546875,11,,,,,
2,0.10000000149011612,0.0,84.0,0.0,217.88103999999998,0.0,197.0,102.0,903262.0239257812,1591025864000,9,1591025864000.0,1591036664000.0,0.0,0.0,,,,0.0,0.0,903262.0239257812,0.0,24.0,26.0,40800.0,40800.0,,,0.0,1,,,,,
2,0.20000000298023224,0.0,87.0,0.0,297.49141999999995,0.0,197.0,107.0,1295461.0595703125,1591022674000,9,1591022674000.0,1591033474000.0,0.0,0.0,,,,0.0,0.0,1295461.0595703125,0.0,23.0,26.0,40800.0,40800.0,,,0.0,1,,,,,
3,0.10000000149011612,0.0,63.0,0.0,427.38203999999996,0.0,197.0,106.0,4292145.01953125,1591009732000,9,1591009732000.0,1591020532000.0,,,,332.0,,0.0,0.0,4292145.01953125,1698974.9755859375,26.0,29.0,,,,,,1,,,,,
2,0.0,0.0,67.0,0.0,175.98083999999997,0.0,197.0,108.0,1504576.0498046875,1590944607000,9,1590944607000.0,1590955407000.0,0.0,0.0,,,,0.0,0.0,1504576.0498046875,0.0,25.0,28.0,40839.99938964844,40839.99938964844,,,0.0,1,,,,,
2,0.10000000149011612,0.0,84.0,0.0,146.6507,0.0,197.0,125.0,785120.9716796875,1590835389000,9,1590835389000.0,1590846189000.0,0.0,0.0,,,,0.0,0.0,785120.9716796875,0.0,24.0,26.0,40420.001220703125,40860.00061035156,,,0.1399993896484375,1,,,,,
3,0.0,0.0,59.0,0.0,259.78123999999997,0.0,197.0,94.0,3335445.068359375,1590774661000,9,1590774661000.0,1590785461000.0,,,,364.0,,0.0,0.0,3335445.068359375,1459316.0400390625,26.0,29.0,,,,,,1,,,,,
3,0.20000000298023224,0.0,82.0,0.0,850.5740599999999,0.0,197.0,126.0,4321328.125,1590687733000,9,1590687733000.0,1590698533000.0,,,,366.0,,0.0,0.0,4321328.125,1697447.021484375,25.0,29.0,,,,,,1,,,,,
2,1.0,0.699999988079071,101.0,0.0,645.26308,0.0,197.0,167.0,1808031.982421875,1590683851000,9,1590683851000.0,1590694651000.0,0.0,0.0,,,,0.0,0.0,1808031.982421875,0.0,24.0,26.0,39200.0,39579.998779296875,,,0.0399993896484375,1,,,,,
3,0.20000000298023224,0.0,81.0,0.0,628.5029999999999,0.0,197.0,108.0,3377562.01171875,1590589421000,9,1590589421000.0,1590600221000.0,,,,350.0,,0.0,0.0,3377562.01171875,1739936.03515625,27.0,29.0,,,,,,1,,,,,
2,0.0,0.0,72.0,0.0,62.8503,0.0,197.0,120.0,510301.0,1590578411000,9,1590578411000.0,1590589211000.0,0.0,0.0,,,,0.0,0.0,510301.0,0.0,25.0,27.0,39639.99938964844,40700.0,,,0.020001220703125003,1,,,,,
3,0.0,0.0,61.0,0.0,272.3513,0.0,197.0,82.0,3450949.951171875,1590516382000,9,1590516382000.0,1590527182000.0,,,,418.0,,0.0,0.0,3450949.951171875,1589343.994140625,27.0,29.0,,,,,,1,,,,,
2,0.0,0.0,80.0,0.02280000001192093,75.42035999999999,10136.000061035156,197.0,92.0,443670.9899902344,1590511643000,9,1590511643000.0,1590522443000.0,0.0,100.0,,,,0.0,0.0,443670.9899902344,91000.0,24.0,25.0,40300.0,40520.001220703125,,,0.040002441406250006,1,,,,,
2,0.4000000059604645,0.10000000149011612,88.0,0.031299999356269835,331.01158,38029.00085449219,197.0,143.0,1215014.0380859375,1590510015000,9,1590510015000.0,1590520815000.0,400.0,600.0,,,,0.0,0.0,1215014.0380859375,315000.0,22.0,24.0,39920.001220703125,40579.998779296875,,,0.1800018310546875,1,,,,,
